domain,content,symptom,disease_name,source_filename
1,만성 방사선 전결장염은 일반적으로 증상이 발생하기까지 2년 이상의 시간이 소요됩니다. 그러나 일부 경우에는 증상이 9개월에서 14개월 사이에 나타나기도 합니다. 드물게는 이러한 상태가 30년 이상 지속되는 경우도 관찰됩니다.,,,cid_22552_1.json
1,"만성 방사선 전결장염(Chronic radiation proctosigmoiditis)의 주요 증상으로는 직장 및 결장 부위에서의 출혈이 나타날 수 있습니다. 이 출혈은 점막 손상으로 인해 발생하며, 환자에게 빈혈을 유발할 가능성도 있습니다. 또한, 환자는 직장 부위의 통증을 호소할 수 있으며, 이는 염증과 점막 손상으로 인한 자극 때문입니다. 변비 역시 흔히 동반되는 증상으로, 이는 방사선 치료로 인해 장의 운동성이 저하되거나 점막 손상으로 인해 발생할 수 있습니다.",출혈|통증|변비,만성 방사선 전결장염,cid_22553_1.json
1,"만성 방사선 전결장염(Chronic radiation proctosigmoiditis)은 방사선 치료 후 발생할 수 있는 합병증으로, 주로 직장과 S자 결장 부위에 영향을 미칩니다. 이 질환은 방사선에 의한 조직 손상으로 인해 만성 염증과 섬유화가 발생하며, 다양한 합병증을 초래할 수 있습니다. 1. 샛길(Fistula): 방사선으로 인해 조직이 손상되고 염증이 지속되면서 비정상적인 통로가 형성될 수 있습니다. 이러한 샛길은 직장과 인접한 장기(예: 질, 방광, 피부 등) 사이에 발생할 수 있으며, 감염과 분비물 누출을 유발할 수 있습니다. 이는 환자에게 심각한 불편감과 감염 위험을 초래할 수 있습니다. 2. 협착(Stricture): 방사선으로 인한 만성 염증과 섬유화로 인해 직장이나 S자 결장의 내강이 좁아질 수 있습니다. 이로 인해 배변이 어려워지고, 심한 경우 장폐색으로 이어질 수 있습니다. 협착은 환자의 삶의 질을 크게 저하시킬 수 있으며, 외과적 개입이 필요할 수 있습니다. 3. 이차성 종양(Secondary malignancy): 방사선 치료로 인해 손상된 조직에서 세포 변이가 발생하여 이차성 악성 종양이 발생할 가능성이 있습니다. 이러한 종양은 방사선 치료 후 수년에서 수십 년 후에 나타날 수 있으며, 정기적인 추적 관찰이 필요합니다. 이러한 합병증들은 방사선 치료 후 장기적으로 나타날 수 있으므로, 환자 관리에 있어 주의 깊은 모니터링과 적절한 치료가 중요합니다.",장폐색|환자에게 심각한 불편감|감염 위험,만성 방사선 전결장염|이차성 종양,cid_22554_1.json
1,"만성 방사선 전결장염에서는 장벽이 두꺼워지는 소견이 관찰됩니다. 또한, 직장 주변의 섬유 조직(perirectal fibrous tissue)이 두꺼워지는 특징이 나타납니다. 이와 함께 천골 앞 공간(presacral space)이 증가하는 영상 소견이 확인됩니다.",,,cid_22555_1.json
1,방사선 장염은 복부 또는 골반강에 45-60 Gy 정도의 방사선을 조사받은 환자에서 발생할 수 있는 질환입니다. 이 질환은 방사선 치료 후 대부분 6개월에서 24개월 사이의 잠복기를 거친 후 나타납니다.,,방사선 장염,cid_22556_1.json
1,"방사선 장염의 병리 소견은 다음과 같습니다. 점막하층에 위치한 소동맥이 영향을 받으며, 침범된 혈관벽이 소실됩니다. 이로 인해 혈관의 내경이 감소하고, 진행성 폐쇄성 혈관염이 발생합니다. 또한, 미만성 섬유소 침착이 관찰되며, 이러한 변화는 결국 섬유화로 진행됩니다.",,혈관염,cid_22557_1.json
1,"방사선 장염의 합병증으로는 천공, 누공, 협착 등이 있으며, 이러한 합병증은 발생 빈도가 2% 미만으로 드물게 나타납니다. 이와 같은 합병증이 발생할 경우, 수술적 치료가 필요할 수 있습니다.",,방사선 장염,cid_22558_1.json
1,"대장조영술에서는 연축, 협착, 점막의 변화, 근육층의 비대, 외부 압박, 대장의 모양 왜곡, 운동장애, 그리고 누공의 존재 여부를 확인할 수 있습니다. CT 소견에서는 대장벽의 분절성 비후와 결장 주위 지방 조직의 충혈 및 염증 소견이 관찰됩니다. CT는 다른 염증성 질환과의 감별 진단에서 게실의 존재 여부를 확인하는 데 유용하며, 합병증의 진단에도 뛰어난 정확도를 제공합니다.",연축|점막의 변화|근육층의 비대|외부 압박|운동장애,게실|염증성 질환,cid_22561_1.json
1,"게실염의 합병증으로는 다음과 같은 다양한 상태들이 포함됩니다: 1. 샛길(Fistula): 게실염으로 인해 장과 다른 장기 사이에 비정상적인 통로가 형성될 수 있습니다. 예를 들어, 대장과 방광 사이에 샛길이 생기면 대변이 방광으로 유입되어 요로 감염이 발생할 수 있습니다. 2. 동굴(Sinus Tract): 염증으로 인해 대장 벽에 비정상적인 통로가 형성될 수 있으며, 이는 감염의 지속적인 원인이 될 수 있습니다. 3. 자유 천공(Free Perforation): 게실염이 심해지면 대장 벽이 뚫려 복강 내로 대변이 유출될 수 있습니다. 이는 복막염을 유발하며, 응급 상황으로 즉각적인 치료가 필요합니다. 4. 대장 막힘(Colonic Obstruction): 염증과 흉터 조직으로 인해 대장의 일부가 좁아지거나 막혀 장폐색이 발생할 수 있습니다. 5. 문맥 혈전염 및 간 농양(Pylephlebitis and Liver Abscess): 감염이 혈류를 통해 간으로 퍼질 경우, 문맥 혈전염이나 간 농양이 발생할 수 있습니다. 이는 드물지만 심각한 합병증으로, 신속한 진단과 치료가 필요합니다.",요로 감염,게실염|복막염|게실염|게실염|게실염,cid_22563_1.json
1,"게실염의 경우 바륨조영술 검사에서 협착 부위의 이행이 점진적으로 나타나며, 점막이 유지되어 있고 게실이 관찰됩니다. 반면, 암의 경우 바륨조영술 검사에서 협착 부위의 이행이 급격하게 나타나며, 점막이 파괴되고, 뻣뻣한 특징을 보이며, ""apple core appearance""라는 전형적인 소견이 관찰됩니다. CT 검사에서는 게실염의 경우 장간막에 액체가 저류되고, 결장간막 혈관의 충혈이 관찰됩니다. 암의 경우 CT 검사에서 림프절의 조영 증강 소견이 나타납니다.",비문증,게실염|암,cid_22564_1.json
1,"복막수염(Epiploic appendagitis)은 복막 충수의 꼬임, 허혈, 또는 경색으로 인해 발생하는 질환입니다.",,,cid_22565_1.json
1,복막수염(Epiploic appendagitis)은 일반적으로 특별한 치료 없이도 자연적으로 호전되는 경향이 있습니다.,,복막수염(Epiploic appendagitis),cid_22567_1.json
1,복막수염(Epiploic appendagitis)의 영상 소견으로는 병변의 완전한 소실(total resolution) 또는 석회화(calcification)를 동반한 후유증(sequelae)이 관찰될 수 있습니다.,,복막수염(Epiploic appendagitis),cid_22568_1.json
1,복막수염(Epiploic appendagitis)은 감별 진단 시 대망경색(omental infarction) 및 게실염(diverticulitis)과의 구분이 필요합니다.,,복막수염|대망경색|게실염,cid_22569_1.json
1,"카르시노이드 종양은 간 전이가 없는 경우에는 카르시노이드 증후군이 드물게 발생합니다. 직장에 발생한 카르시노이드 종양은 작고 둥글며 경계가 뚜렷하고, 점막하에 위치한 폴립 형태로 나타나는 경우가 많습니다. 이는 대개 우연히 발견되며, 악성 가능성은 낮은 편입니다. 결장, 특히 우측 대장에 발생한 카르시노이드 종양은 크기가 크고 공격적인 특성을 보입니다. 결장 및 우측 대장의 카르시노이드 종양은 조직학적으로 선암(Adenocarcinoma)과 유사한 양상을 보일 수 있습니다. 이러한 종양은 출혈, 통증, 덩어리감 등의 증상을 유발하며, 예후는 좋지 않은 편입니다.",출혈|통증|덩어리감,카르시노이드 종양|선암(Adenocarcinoma),cid_22574_1.json
1,"GastroIntestinal Stromal Tumor(GIST, 위장관 기질종양)은 면역조직화학적으로 특정 단백질 발현을 통해 진단할 수 있습니다. 첫째, CD34는 조혈모세포 항원으로, GIST에서 발현될 수 있는 표지자입니다. 둘째, CD117은 c-kit 단백질로 알려져 있으며, GIST의 진단에서 가장 중요한 면역조직화학적 표지자 중 하나입니다.",,위장관 기질종양|녹내장|당뇨병성 망종증|백내장,cid_22577_1.json
1,T는 원발 종양(primary tumor)을 의미합니다. T1은 종양이 점막하층(submucosa)까지 침범한 경우를 나타냅니다. T2는 종양이 고유근층(muscularis propria)까지 침범한 경우를 의미합니다. T3는 종양이 장막하층(subserosa)까지 침범한 상태를 나타냅니다. T4는 종양이 다른 장기나 구조물로 침범한 경우를 의미합니다.,,,cid_22579_1.json
1,TNM 분류에서 N은 종양의 국소 림프절 침범 여부를 평가하는 항목입니다. N1은 1개에서 3개의 림프절로 전이가 확인된 경우를 의미합니다. N2는 4개 이상의 림프절로 전이가 확인된 경우를 의미합니다.,,,cid_22580_1.json
1,"대장암은 대장에 발생하는 악성 종양으로, 대장은 소화기관의 일부로서 소장에서 이어져 항문으로 연결되는 긴 관 형태의 장기입니다. 대장은 크게 결장과 직장으로 나뉘며, 대장암은 이 두 부위 어디에서든 발생할 수 있습니다. 대장암은 일반적으로 대장 점막에서 시작되며, 초기에는 선종성 용종(adenomatous polyp)이라는 양성 종양 형태로 나타나는 경우가 많습니다. 이러한 용종이 시간이 지나면서 악성으로 변형되어 대장암으로 진행될 수 있습니다. 대장암의 주요 증상으로는 배변 습관의 변화, 혈변, 복통, 체중 감소, 피로 등이 포함됩니다. 대장암의 위험 요인으로는 고령, 가족력, 염증성 장질환(크론병, 궤양성 대장염), 고지방 및 저섬유질 식단, 흡연, 음주 등이 있습니다. 대장암의 진단은 대장내시경, 조직검사, 영상검사(CT, MRI 등)를 통해 이루어지며, 조기 발견이 치료 결과에 중요한 영향을 미칩니다. 대장암의 치료는 암의 진행 단계에 따라 수술, 항암화학요법, 방사선치료 등이 포함될 수 있습니다. 초기 단계의 대장암은 수술로 완치가 가능할 수 있으나, 진행된 경우에는 다학제적 접근이 필요합니다. 대장암 예방을 위해서는 규칙적인 대장내시경 검진, 건강한 식습관, 금연, 적절한 신체활동 등이 권장됩니다.",배변 습관의 변화|혈변|복통|체중 감소|피로,대장암|용종 (adenomatous polyp)|크론병|궤양성 대장염,cid_22593_1.json
1,"대장암 선별 및 대장폴립 진단검사에 대한 가이드라인은 다음과 같습니다: 1. 대장암 선별검사의 필요성 대장암은 조기 발견 시 치료 성공률이 높아지므로, 정기적인 선별검사가 중요합니다. 대장암의 위험 요인으로는 연령 증가, 가족력, 염증성 장질환, 특정 유전적 요인 등이 포함됩니다. 이러한 위험 요인을 가진 사람들은 일반 인구보다 더 이른 나이에 선별검사를 시작해야 할 수 있습니다. 2. 선별검사의 종류 대장암 선별검사에는 대변검사와 내시경 검사가 포함됩니다. 대변검사로는 잠혈검사(FOBT), 면역화학검사(FIT), 그리고 대변 DNA 검사 등이 있습니다. 내시경 검사로는 대장내시경과 대장 이중조영검사가 있습니다. 대장내시경은 대장암과 대장폴립을 동시에 진단하고 제거할 수 있는 가장 효과적인 검사로 간주됩니다. 3. 검사 주기 대장내시경은 일반적으로 10년에 한 번 시행하는 것이 권장되며, 대변검사는 매년 또는 2년에 한 번 시행할 수 있습니다. 그러나 개인의 위험 요인에 따라 검사 주기가 달라질 수 있습니다. 예를 들어, 이전 검사에서 고위험성 대장폴립이 발견된 경우 더 짧은 간격으로 검사를 시행해야 할 수 있습니다. 4. 대장폴립의 진단과 관리 대장폴립은 대장암으로 진행될 가능성이 있는 병변으로, 크기와 조직학적 특성에 따라 관리 방침이 달라집니다. 선종성 폴립은 암으로 발전할 가능성이 있으므로 발견 즉시 제거해야 합니다. 제거된 폴립은 병리학적 검사를 통해 악성 여부를 확인해야 합니다. 5. 고위험군에 대한 특별 관리 가족성 선종성 폴립증(FAP)이나 유전성 비용종성 대장암(HNPCC)과 같은 유전적 질환이 있는 경우, 일반 인구보다 더 이른 나이에 선별검사를 시작해야 하며, 검사 주기도 더 짧아질 수 있습니다. 또한, 염증성 장질환(크론병, 궤양성 대장염) 환자도 정기적인 대장내시경 검사가 필요합니다. 6. 검사 전 준비 과정 대장내시경을 시행하기 전에는 대장을 완전히 비우기 위해 장 정결제를 복용해야 합니다. 장 정결이 제대로 이루어지지 않으면 검사 정확도가 떨어질 수 있으므로, 의료진의 지시에 따라 철저히 준비해야 합니다. 7. 검사 후 관리 대장내시경 후에는 검사 중 발견된 병변의 종류와 크기에 따라 추적검사 주기가 결정됩니다. 또한, 검사 후 복부 팽만감이나 출혈 등의 증상이 나타날 경우 즉시 의료진과 상의해야 합니다. 8. 대장암 예방을 위한 생활습관 개선 대장암 예방을 위해서는 규칙적인 운동, 섬유질이 풍부한 식단, 적정 체중 유지, 금연, 음주 제한 등이 권장됩니다. 특히, 가공육 섭취를 줄이고 신선한 과일과 채소를 충분히 섭취하는 것이 중요합니다. 이 가이드라인은 대장암과 대장폴립의 조기 발견 및 예방을 목적으로 하며, 개인의 건강 상태와 위험 요인에 따라 맞춤형 접근이 필요합니다.",복부 팽만감|출혈,대장암|대장폴립|녹내장|당뇨병성 망종증|백내장|크론병|궤양성 대장염|가족성 선종성 폴립증|유전성 비용종성 대장암,cid_22594_1.json
1,"대장염의 원인 중 하나는 허혈성 대장염입니다. 허혈성 대장염은 대장으로 가는 혈류가 감소하거나 차단되어 발생하는 질환입니다. 이로 인해 대장 점막 및 점막하층에 허혈이 발생하며, 심한 경우 괴사로 진행될 수 있습니다. 주로 중장년층에서 발생하며, 특히 60세 이상의 고령층에서 흔히 관찰됩니다. 허혈성 대장염의 주요 원인으로는 대동맥 질환, 혈전증, 색전증, 저혈압, 혈관 수축 등이 있습니다. 또한, 심부전, 탈수, 과도한 운동, 특정 약물 복용 등이 혈류 감소를 유발하여 허혈성 대장염의 원인이 될 수 있습니다. 임상적으로는 복통, 설사, 혈변 등의 증상이 나타날 수 있으며, 증상의 정도는 허혈의 범위와 심각도에 따라 달라질 수 있습니다. 진단은 주로 임상 증상, 대장내시경 검사, 복부 CT 등을 통해 이루어지며, 필요시 조직검사를 시행하기도 합니다. 치료는 대개 보존적 치료로 충분하며, 금식, 수액 공급, 항생제 투여 등이 포함됩니다. 그러나 괴사가 동반된 경우에는 수술적 치료가 필요할 수 있습니다. 허혈성 대장염은 조기 진단과 적절한 치료가 이루어질 경우 예후가 비교적 양호한 질환입니다.",복통|설사|혈변,허혈성 대장염|대동맥 질환|혈전증|색전증|저혈압|심부전,cid_22598_1.json
1,"대장염의 원인 중 하나는 염증성 장질환으로, 대표적으로 궤양성 대장염(Ulcerative colitis)과 크론병(Crohn's disease)이 있습니다. 궤양성 대장염은 대장의 점막층에 국한된 만성 염증성 질환으로, 주로 직장에서 시작하여 대장 전체로 염증이 확산될 수 있습니다. 크론병은 소화관의 어느 부위에서나 발생할 수 있는 만성 염증성 질환으로, 대장뿐만 아니라 소장 등 소화관의 모든 층에 영향을 미칠 수 있습니다.",,궤양성 대장염|크론병,cid_22599_1.json
1,"감염성 대장염의 원인 중 바이러스성 원인으로는 거대세포바이러스(Cytomegalovirus, CMV)와 로타바이러스(rotavirus) 등이 있습니다. 세균성 원인으로는 살모넬라(Salmonella), 이질균(Shigella), 대장균(Escherichia coli), 캠필로박터(Campylobacter), 예르시니아(Yersinia) 등이 포함됩니다. 결핵균(Tuberculosis)과 방선균증(Actinomycosis)도 대장염의 원인이 될 수 있습니다. 기생충에 의한 대장염으로는 아메바증(Amebiasis)과 아니사키스증(Anisakiasis) 등이 있습니다. 진균성 원인으로는 히스토플라스마증(Histoplasmosis)과 털곰팡이증(Mucormycosis) 등이 대장염을 유발할 수 있습니다.",,거대세포바이러스|로타바이러스|살모넬라|이질균|대장균|캠필로박터|예르시니아|결핵균|방선균증|아메바증|아니사키스증|히스토플라스마증|털곰팡이증|대장염,cid_22600_1.json
1,"호중구 감소성 장염(Neutropenic enterocolitis)은 호중구 감소증 상태에서 발생하는 장염으로, 주로 화학요법을 받은 환자에서 나타날 수 있습니다. 약물 유발 대장염(Drug-induced colitis)은 특정 약물 복용으로 인해 대장 점막에 염증이 생기는 상태를 말합니다. 방사선 대장염(Radiation colitis)은 방사선 치료 후 대장 점막이 손상되어 염증이 발생하는 질환입니다. 위막성 대장염(Pseudomembranous colitis)은 클로스트리디움 디피실리균(Clostridium difficile) 감염으로 인해 발생하며, 대장 점막에 위막이 형성되는 특징이 있습니다. 부식성 대장염(Caustic colitis)은 강산이나 강알칼리 물질에 의해 대장 점막이 손상되어 염증이 생기는 상태입니다. 이식편대숙주병(Graft-versus-host disease, GVHD)은 주로 조혈모세포 이식 후 발생하며, 면역 반응으로 인해 대장에 염증이 생길 수 있습니다. 장독소 매개 대장염(Enterotoxin-mediated colitis)은 세균이 생성한 장독소에 의해 대장 점막이 손상되고 염증이 유발되는 질환입니다. 콜레라균(Vibrio cholerae)에 의한 대장염은 주로 심한 설사와 탈수를 유발하는 감염성 질환입니다. 대장염을 유발할 수 있는 대장균(E. coli) 감염은 특정 독소를 생성하는 균주에 의해 발생하며, 출혈성 대장염을 포함한 다양한 형태로 나타날 수 있습니다. 호산구성 대장염(Eosinophilic colitis)은 대장 점막에 호산구가 침윤하여 염증을 일으키는 질환으로, 알레르기 반응과 관련이 있을 수 있습니다. 열 손상(Thermal injury)은 고온에 의해 대장 점막이 손상되어 염증이 발생하는 경우를 말합니다. 교원질 대장염(Collagenous colitis)은 대장 점막 아래에 교원질이 비정상적으로 축적되어 만성 설사와 염증을 유발하는 질환입니다. 비특이성 궤양(Nonspecific ulcer)은 명확한 원인이 밝혀지지 않은 대장의 궤양성 병변을 지칭하며, 다양한 원인에 의해 발생할 수 있습니다.",설사|염증|만성 설사|궤양성 병변,호중구 감소성 장염|약물 유발 대장염|방사선 대장염|위막성 대장염|부식성 대장염|이식편대숙주병|장독소 매개 대장염|콜레라균에 의한 대장염|대장균에 의한 대장염|호산구성 대장염|교원질 대장염|비특이성 궤양,cid_22601_1.json
1,"상부위장관 질환은 식도, 위, 십이지장 등 상부 소화기관에 발생하는 다양한 질환을 포함합니다. 식도 질환으로는 위식도역류질환(GERD), 식도염, 식도암 등이 있으며, 위 질환으로는 위염, 위궤양, 위암 등이 포함됩니다. 십이지장 질환으로는 십이지장궤양, 십이지장염 등이 대표적입니다. 이러한 질환들은 소화불량, 속쓰림, 흉통, 구토, 출혈 등의 증상을 유발할 수 있습니다. 진단을 위해 내시경 검사, 조직검사, 영상검사 등이 사용되며, 치료는 약물치료, 내시경적 치료, 수술적 치료 등으로 이루어질 수 있습니다. 적절한 치료와 관리가 이루어지지 않을 경우 합병증이 발생할 수 있으므로 조기 진단과 치료가 중요합니다.",소화불량|속쓰림|흉통|구토|출혈,위식도역류질환 (GERD)|식도염|식도암|위염|위궤양|위암|십이지장궤양|십이지장염,cid_22615_1.json
1,"위궤양의 주요 원인 중 하나는 헬리코박터 파일로리(H. pylori) 감염입니다. 위궤양 환자의 60-80%에서 헬리코박터 파일로리가 발견됩니다. 또한, 십이지장궤양 환자의 경우 헬리코박터 파일로리가 거의 모든 사례에서, 즉 95-100%에서 관찰됩니다.",,위궤양|십이지장궤양,cid_22638_1.json
1,"위궤양은 주로 위의 체부(body)와 유문방(antrum)에서 발생합니다. 특히, 위궤양의 90% 이상은 소만부(Lesser Curvature) 또는 후벽(Posterior Wall)에서 호발합니다.",,,cid_22639_1.json
1,"위궤양은 영상학적으로 둥글거나 타원형의 형태를 보입니다. 치유 중인 궤양은 선형의 모습을 나타낼 수 있습니다. 위의 후벽에 위치한 궤양은 바륨이 모이는 소견으로 관찰됩니다. 위의 전벽에 위치한 궤양은 흰색으로 윤곽이 뚜렷하게 나타납니다. 궤양은 경계가 명확하며, 방사상으로 퍼지는 주름이 관찰되는데, 이 주름은 대칭적이고 균일하며 얇은 특징을 보입니다.",,,cid_22641_1.json
1,"위궤양의 양성 소견에 대해 설명드리겠습니다. 1. 궤양의 위치는 위의 전정부(antrum)와 체부(body)에 해당합니다. 2. 궤양의 모양은 위의 외곽선을 넘어 확장된 형태를 보입니다. 3. 궤양은 점진적으로 주변 조직으로 전달되는 양상을 보이며, 중심부에 궤양이 존재합니다. 4. 주름(Fold)은 궤양의 가장자리까지 연장되어 있으며, 바퀴살(cartwheel) 형태를 나타냅니다. 5. Hampton 선(Hampton line)이 관찰됩니다. 6. Incisura(위의 절흔), 연동운동(peristalsis), 그리고 치유(healing) 과정이 모두 확인됩니다.",,위궤양,cid_22642_1.json
1,"위궤양의 악성 소견에 대해 설명하겠습니다. 1. 병변의 위치는 위의 상부(upper)와 대만(curvature, GC)에 위치합니다. 2. 병변의 모양은 위의 윤곽선 내에 위치하거나 덩어리(mass) 형태를 보이며, 궤양은 중심에서 벗어난(off-center) 위치에 존재합니다. 3. 주름(folds)의 특징으로는 갑작스러운 종료(abrupt termination), 점진적인 가늘어짐(tapering), 곤봉 모양(clubbing), 그리고 융합(fusion)이 관찰됩니다. 4. 정상적인 위궤양에서 보이는 Hampton 선은 관찰되지 않으며, 대신 Carman의 반월(meniscus) 징후가 나타납니다.",위궤양,위궤양,cid_22643_1.json
1,"위암의 조직학적 분류는 WHO 국제 분류(2010)에 따라 다음과 같이 나뉩니다: 유두형(papillary), 관형(tubular), 점액형(mucinous), 미분화형(poorly cohesive carcinoma, 반지세포암 포함), 혼합형(mixed)으로 분류됩니다. Lauren 분류에 따르면 위암은 장형(intestinal type)과 미만형(diffuse type)으로 나뉩니다.",,위암|유두암|관형암|점액암|미분화 위암|장형 위암|미만형 위암,cid_22644_1.json
1,"하부위장관질환은 주로 소장, 대장, 직장 및 항문과 관련된 질환을 포함합니다. 이러한 질환은 염증성, 감염성, 종양성, 혈관성, 또는 기능성 원인에 의해 발생할 수 있습니다. 대표적인 하부위장관질환으로는 염증성 장질환(크론병, 궤양성 대장염), 과민성 대장 증후군, 대장암, 게실염, 장폐색 등이 있습니다. 증상으로는 복통, 설사, 변비, 혈변, 점액변, 체중 감소, 복부 팽만감 등이 나타날 수 있습니다. 진단을 위해서는 병력 청취, 신체검사, 혈액검사, 대변검사, 내시경 검사, 영상의학적 검사(CT, MRI 등)가 필요합니다. 치료는 질환의 원인과 중증도에 따라 약물치료, 식이요법, 내시경적 시술, 또는 수술적 치료가 포함될 수 있습니다. 적절한 치료와 관리가 이루어지지 않을 경우 합병증이 발생할 수 있으므로 조기 진단과 치료가 중요합니다.",복통|설사|변비|혈변|점액변|체중 감소|복부 팽만감,크론병|궤양성 대장염|과민성 대장 증후군|대장암|게실염|장폐색,cid_22656_1.json
1,"1. 루미날 에어(Luminal air)는 소화관 내 공기를 의미합니다. 2. 루미날 에어를 통해 확인할 수 있는 장기는 식도, 위, 십이지장, 소장, 그리고 대장입니다.",,,cid_22672_1.json
1,"1. Pneumoperitoneum은 횡격막 아래에서 관찰되며, Lucent liver sign, Falciform ligament sign, Ligamentum teres sign, Double wall sign, Football sign 등의 방사선학적 징후를 통해 확인할 수 있습니다. 2. Pneumoperitoneum은 Morison pouch나 lesser sac에서도 공기 음영을 확인할 수 있습니다. 3. Double wall sign은 대량의 pneumoperitoneum이 있을 때 나타나는 소견으로, 장의 내벽(inner wall)과 외벽(outer wall)이 모두 보이는 현상을 의미합니다. 4. Pneumobilia와 portal venous gas는 모두 간(liver) 내에서 공기 음영이 관찰되며, 얇고 가지(branch) 모양의 관상(tubular) 구조를 보이는 공통점이 있습니다. 5. Pneumobilia는 간의 중심부(central portion)에 위치하는 반면, portal venous gas는 간의 말초부(peripheral portion)에 위치한다는 점에서 두 소견을 구별할 수 있습니다.",공기 음영,간|portal venous gas|pneumobilia,cid_22674_1.json
1,"담낭벽에서 가스가 관찰됩니다. 이는 허혈(ischemia) 또는 가스 형성 세균(예: 클로스트리디움)에 의해 발생합니다. 대개 담낭관(cystic duct)의 폐쇄로 인해 발생합니다. 남성에서 여성보다 5배 더 흔하게 발생하며, 당뇨병 환자에서 특히 많이 나타납니다. 괴저(gangrene)가 동반될 수 있으며, 이차적으로 허혈이 발생할 수 있습니다. 합병증 발생률이 일반적인 담낭염(conventional cholecystitis)보다 높기 때문에 드문 질환이지만 정확한 진단이 중요합니다.",가스|괴저|허혈,담낭염,cid_22675_1.json
1,"장관 외부에서 공기가 관찰될 경우 의심해야 하는 질환은 다음과 같습니다. 1. 복강 내 공기(Pneumoperitoneum): 복강 내에 비정상적으로 공기가 존재하는 상태로, 위장관 천공과 같은 응급 상황을 시사할 수 있습니다. 2. 복막 뒤 공기(Pneumoretroperitoneum): 복막 뒤 공간에 공기가 존재하는 상태로, 십이지장이나 대장의 후복막 부위 천공 등을 의심할 수 있습니다. 3. 담관 내 공기(Pneumobilia): 담관 내에 공기가 존재하는 상태로, 담관-장간루나 내시경적 역행성 담췌관 조영술(ERCP) 후 발생할 수 있습니다. 4. 문맥 내 공기(Portal venous gas): 문맥 내에 공기가 존재하는 상태로, 장 허혈, 괴사성 장염, 또는 중증 감염과 관련될 수 있습니다. 5. 장벽 내 공기(Pneumatosis Intestinalis): 장벽 내에 공기가 존재하는 상태로, 장 허혈, 괴사성 장염, 또는 폐쇄성 질환과 연관될 수 있습니다. 6. 기종성 담낭염(Emphysematous Cholecystitis): 담낭 내에 가스 형성 세균에 의해 공기가 축적되는 상태로, 급성 담낭염의 중증 형태를 나타냅니다. 7. 기종성 신우신염(Emphysematous Pyelonephritis): 신장 또는 신우 내에 가스 형성 세균에 의해 공기가 축적되는 상태로, 생명을 위협할 수 있는 중증 감염입니다.",공기 존재,복강 내 공기 (Pneumoperitoneum)|복막 뒤 공기 (Pneumoretroperitoneum)|담관 내 공기 (Pneumobilia)|문맥 내 공기 (Portal venous gas)|장벽 내 공기 (Pneumatosis Intestinalis)|기종성 담낭염 (Emphysematous Cholecystitis)|기종성 신우신염 (Emphysematous Pyelonephritis),cid_22676_1.json
1,"1. 연조직 이상에 대한 내용입니다. 2. 비장(Spleen)의 하단 경계가 12번째 갈비뼈 아래로 내려가 있는 경우, 이는 비장비대(Splenomegaly)로 간주됩니다.",비장비대,비장비대,cid_22678_1.json
1,"Flank stripe은 복막 뒤 지방(properitoneal fat)에 의해 형성된 선(line)으로 관찰됩니다. 이 선은 복강 내 지방(intraperitoneal fat)과 결합되어 보일 수 있습니다. Flank stripe의 외측에는 외복사근(External oblique muscle), 내복사근(Internal oblique muscle), 그리고 복횡근(Transverse abdominis muscle)이 위치합니다. 이 근육들 사이에 존재하는 지방층에 의해 경계가 형성될 수 있습니다.",,,cid_22680_1.json
1,1. 연조직 이상은 복수(ascites)와 관련이 있을 수 있습니다. 2. 복수는 영상에서 'ground-glass' 또는 흐릿한(hazy) 외관으로 나타날 수 있습니다. 3. 복수로 인해 장관 고리가 중심으로 이동하는 현상이 관찰될 수 있습니다. 4. 복수는 측면 복부선(flank stripe)의 팽창을 유발할 수 있습니다. 5. 간의 하부 경계가 흐려지거나 소실될 수 있습니다. 6. 간의 외측 경계가 변위될 수 있습니다. 7. 측면 복부선과 결장(colon) 사이의 간격이 넓어질 수 있습니다. 8. 장관 고리 사이의 간격이 증가할 수 있습니다. 9. 골반 내에 체액이 축적되는 소견이 나타날 수 있습니다.,복수(ascites)|흐릿한(hazy) 외관|체액 축적,복수(ascites),cid_22681_1.json
1,"1. Concretion(결정체)은 침전물로 형성되며, 생성되는 장소와 구성 물질에 따라 다양한 형태를 보입니다. 2. Concretion의 가장자리는 뚜렷하게 정의되며, 중간에 끊기는 경우는 거의 없습니다. 이는 응축된 구조이기 때문입니다. 3. 특히, 층상 구조(lamination)는 Concretion에서 관찰되는 독특한 형태적 특징입니다.",,,cid_22682_1.json
1,"도관벽(calcification)은 체액을 전달하는 중공 관(hollow tube)에서 발생하기 때문에, 해당 관을 따라 기차길 모양처럼 보일 수 있습니다. 이러한 석회화는 중간에 끊어졌다가 다시 연결된 형태로 나타날 수 있으며, 분지(branch)를 형성하는 모습으로 관찰될 수도 있습니다. 측면에서 촬영된 경우에는 원형(circle) 모양으로 보일 수 있으며, 관의 직경(caliber)이 좁은 경우에는 실 모양(stringlike)의 형태로 나타날 수 있습니다.",,,cid_22683_1.json
